traintweets.tsv:472170656121892864	-2.08	Awareness Categorization Opinion Regard People Observable_body_parts
traintweets.tsv:472377102889914368	-0.22	Giving Earnings_and_losses Ingestion People_by_age
traintweets.tsv:474184421147672577	-1.06	Awareness Certainty Achieving_first Coming_up_with Event Experience_bodily_harm Event
traintweets.tsv:472809496474316800	-1.83	Difficulty Becoming_aware Locating Chemical-sense_description Businesses Locale_by_use Becoming_aware Locating Businesses Locale_by_use
traintweets.tsv:475305953982939136	-3.95	Event Eventive_affecting Existence Kinship Communication Statement Text_creation Kinship Being_awake Perception_active Seeking Observable_body_parts Attaching Building
traintweets.tsv:472231242079817728	-2.64	Ingestion Food Ingestion Traversing Project Purpose
traintweets.tsv:474613913644855296	-2.58	Terrorism People_by_origin People_by_vocation People_by_origin Military Terrorism
traintweets.tsv:475802115248357376	-2.07	Being_located Change_posture Posture Food Ranked_expectation Request Food
traintweets.tsv:472354942834204672	2.16	
traintweets.tsv:472252042790977536	-2.67	People Experiencer_focus People_by_vocation Activity_ongoing Hiring
traintweets.tsv:472049951342469121	-2	People Desiring Desirability Expertise Social_interaction_evaluation Usefulness People Desirability People_by_age Placing Communication Statement Text_creation People
traintweets.tsv:475348351538323456	-0.98	People Communication Statement Text_creation
traintweets.tsv:472471515191992320	-2.18	Working_on Halt Have_as_requirement Needing Required_event Working_on
traintweets.tsv:472914653862174720	-2.88	Ingestion Bringing Carry_goods
traintweets.tsv:472368636519149568	-3.05	Discussion Position_on_a_scale
traintweets.tsv:472136638425214977	-3.47	People Communication_noise Make_noise Cause_impact Cause_motion Impact Self_motion Vehicle
traintweets.tsv:474408008185696256	-2.98	Ranked_expectation Killing Age Kinship People_by_age Part_ordered_segments Text Being_named Labeling Referring_by_name Simple_naming
traintweets.tsv:473378650382155777	-2.52	Cause_impact Cause_motion Impact Self_motion Taking_time Temporal_collocation Reading Chatting Perception_active Scrutiny Seeking
traintweets.tsv:475392086226006017	-2.05	Sounds Weather
traintweets.tsv:472411846168035328	3.82	Awareness Categorization Opinion Regard Discussion Law Political_locales
traintweets.tsv:473180569115693056	-0.77	Cause_change Cause_to_move_in_place Change_direction Moving_in_place Undergo_change People_by_religion
traintweets.tsv:474138273820860417	2.69	Bungling Verdict Kinship People_by_age Sleep Desirability Expertise Social_interaction_evaluation Usefulness
traintweets.tsv:472330211653320705	-2.49	
traintweets.tsv:472100127231184896	1.54	Sufficiency Attaching Mental_property Ranked_expectation Calendric_unit Measure_duration Taking_time Temporal_collocation
traintweets.tsv:475003086160031745	-1.98	Ranked_expectation
traintweets.tsv:472052481225424896	-2.19	Commerce_sell Behind_the_scenes
traintweets.tsv:474761192557531136	-3.61	Ranked_expectation Avoiding
traintweets.tsv:472448110573010944	-3.51	Desirability Individual_history Calendric_unit Measure_duration Working_on Existence State_continue Time_vector
traintweets.tsv:472244251053412352	-2.49	
traintweets.tsv:472059092568375296	-1.99	Experiencer_focus Being_employed Point_of_dispute
traintweets.tsv:474758659499913217	-2.49	
traintweets.tsv:474587951746523136	-3.02	Arriving
traintweets.tsv:472405949404033024	-3.43	Holding_off_on Waiting
traintweets.tsv:473612473145110529	-1.66	Personal_relationship Ranked_expectation Being_named Labeling Referring_by_name Simple_naming Questioning Spelling_and_pronouncing
traintweets.tsv:474744548993036288	-2.72	Judgment Judgment_communication Being_necessary Change_of_quantity_of_possession Losing Mental_property
traintweets.tsv:472342236655804418	-2.85	Have_associated
traintweets.tsv:474989465371287553	-2.75	Substance Expensiveness Substance Ingestion Substance Degree
traintweets.tsv:473966298959855617	-1.5	Event Temporal_collocation Weapon Being_at_risk Calendric_unit Measure_duration Timespan
traintweets.tsv:472031226186833920	-1.14	Mental_property Cause_to_perceive People Cause_impact Cause_motion Impact Self_motion People
traintweets.tsv:472348564992307200	-1.16	Experiencer_focus Hunting Relational_natural_features
traintweets.tsv:472038827771834368	-0.43	Certainty Trust Holding_off_on Waiting Vehicle Hindering Vehicle Means
traintweets.tsv:472339549193252864	0.22	
traintweets.tsv:472354118166519808	-1	Calendric_unit Dressing Desiring Becoming_aware Coming_to_believe Perception_active Perception_experience Expensiveness Questioning Expensiveness
traintweets.tsv:472814643883552768	-1.2	Taking_time Calendric_unit Measure_duration Manipulate_into_doing
traintweets.tsv:472427971597578241	-3.02	People Wearing Clothing Feeling Perception_active Perception_experience
traintweets.tsv:474760329013264384	-0.77	Means Participation Cotheme Self_motion Activity_stop Process_stop Resolve_problem
traintweets.tsv:473508098074615808	-3.04	
traintweets.tsv:472133688558231552	-2.56	Ingestion Chemical-sense_description Perception_active Perception_experience Containers Measure_volume Animals Food
traintweets.tsv:474476368843927552	-1.14	Cause_to_perceive Ranked_expectation Wearing Race_descriptor
traintweets.tsv:472050000055521280	-0.45	Chatting Statement Talking_into Cause_harm Cause_impact
traintweets.tsv:474290073559904257	-3.04	Type Organization
traintweets.tsv:472157912467378177	-0.98	Perception_experience Leadership People_by_vocation Bringing Operate_vehicle Departing
traintweets.tsv:473567831108616193	-0.43	Place_weight_on People
traintweets.tsv:472156750582661120	-1.3	
traintweets.tsv:472246719736848384	-2.32	Calendric_unit Holding_off_on Waiting Locale Electricity Ingestion Traversing Food
traintweets.tsv:472054024620216320	-3.32	Frequency
traintweets.tsv:473991826269958145	-2.2	People Emotion_active Possibilities Personal_relationship People Emotion_active Possibilities Personal_relationship
traintweets.tsv:474930873083912194	-2.64	
traintweets.tsv:472220918333186048	-2.07	Statement Text_creation Text
traintweets.tsv:474081927280865281	-2.31	Expectation Opinion Identicality Similarity
traintweets.tsv:465561545720995841	-0.73	
traintweets.tsv:474313479906926592	-1.41	Calendric_unit Measure_duration Timespan Bringing People_by_origin
traintweets.tsv:472276572993753089	-2.4	Judgment_direct_address Change_event_time Success_or_failure Successful_action Change_position_on_a_scale Being_in_effect Causation Objective_influence Commerce_pay Correctness
traintweets.tsv:473376739255537664	-2.08	Attention Reading Mental_property
traintweets.tsv:475070651649490945	-2.08	Being_awake Perception_active Seeking Chatting Statement Talking_into Education_teaching
traintweets.tsv:474360916247842816	-2.19	Type Judgment_direct_address Event_instance Location_in_time Timespan
traintweets.tsv:472470244641239040	1.75	Event_instance Location_in_time Timespan Age State_of_entity
traintweets.tsv:472138175075590146	-2.31	People Chatting Statement Talking_into Desiring
traintweets.tsv:472359266108833792	-2.81	State_of_entity Education_teaching Weapon
traintweets.tsv:472048642250272769	-0.75	
traintweets.tsv:472257691138531328	-2.22	Vocalizations
traintweets.tsv:472235737199300608	3.2	Aesthetics Mental_property People
traintweets.tsv:474745343922302976	-3.77	Assistance
traintweets.tsv:472764340366749697	-1.4	Body_movement Cause_motion Judgment_direct_address Participation
traintweets.tsv:475720187115630593	-0.46	Medical_professionals Calendric_unit Connecting_architecture
traintweets.tsv:474204818920460288	-2.95	Awareness Cogitation
traintweets.tsv:472191022668079104	-3.99	Perception_active Scrutiny Seeking
traintweets.tsv:475655780511666177	-2.52	Activity_ongoing Cause_to_continue Filling Clothing People_by_age
traintweets.tsv:474565682248441856	-2.45	Rite Substance Awareness Categorization Opinion Regard Dressing Commerce_buy
traintweets.tsv:473163723494789120	-3.41	Clothing Appearance Mental_property Ranked_expectation Likelihood Appearance Sounds
traintweets.tsv:472313286441336832	-2.19	Judgment_communication First_rank Leadership
traintweets.tsv:472136606661754880	-2	
traintweets.tsv:473230630306971652	-3.02	Cause_impact Cause_motion Impact Self_motion
traintweets.tsv:475135703802601472	-2.33	Communication Statement Text_creation Activity_ongoing Cause_to_continue Desiring
traintweets.tsv:472075074590097408	-2.19	Chatting Statement Talking_into Kinship
traintweets.tsv:472848667297456128	-3.95	Frequency Statement Degree
traintweets.tsv:475670298658738176	-2.06	Observable_body_parts Cause_harm Cutting Cause_change Cause_to_move_in_place Change_direction Moving_in_place Undergo_change
traintweets.tsv:474605161420439552	-1.2	Awareness Certainty Calendric_unit Experiencer_obj Activity_ongoing Cause_to_continue
traintweets.tsv:472437929764077568	-0.05	Awareness Categorization Opinion Regard Aggregate Organization Correctness
traintweets.tsv:475390656329052160	-2.49	Awareness Categorization Opinion Regard Timespan Commerce_pay Commerce_scenario
traintweets.tsv:472453641543352320	-2.57	Coming_to_believe Getting Commerce_buy
traintweets.tsv:472361960147664896	-2.64	Communication_manner Statement Text_creation Importance People
traintweets.tsv:472133749019508736	-3.03	
traintweets.tsv:475392936692436992	-3.95	Likelihood Aggregate Type
traintweets.tsv:474955755758419972	-2.49	Statement Text_creation Text Catastrophe Dressing Killing
traintweets.tsv:474759418928955392	-2.87	
traintweets.tsv:474976784463982592	-0.36	Awareness Certainty Cause_change_of_position_on_a_scale Cause_to_be_included Commutative_process Participation
traintweets.tsv:475305492798246913	2.3	Sex Awareness Simple_name
traintweets.tsv:474300987612483585	-3.17	Undergo_change Means
traintweets.tsv:474601704529604608	-2.64	
traintweets.tsv:463833782064136192	-1.95	Becoming_aware Locating Correctness Assistance Communication
traintweets.tsv:472099199467937792	-1.29	People Temporal_collocation
traintweets.tsv:474420194992209920	-2.6	Attaching Closure Inchoative_attaching Clothing
traintweets.tsv:474842149066768384	-2.03	Communication Statement Text_creation
traintweets.tsv:472231434841632768	-2.42	Calendric_unit
traintweets.tsv:473280413495230464	-2.6	Being_in_effect Causation Objective_influence Causation
traintweets.tsv:473540858428805120	-2.02	Being_named Labeling Referring_by_name Simple_naming
traintweets.tsv:472053492442738688	-2.72	People
traintweets.tsv:472217789030494210	-1.2	People_by_age Usefulness Attending Judgment Judgment
traintweets.tsv:472557087747080192	-1.5	Difficulty Perception_experience Appearance Becoming_aware Locating Causation Sending Organization
traintweets.tsv:472390894595735552	-2.4	Required_event Communication
traintweets.tsv:472348815115423744	-2.81	Discussion Risky_situation Event Eventive_affecting Experiencer_obj
traintweets.tsv:472129992982536192	-2.33	Perception_active Ingestion Food
traintweets.tsv:473627786071269376	-2.05	Text Judgment_direct_address Sign_agreement Text_creation Statement
traintweets.tsv:472336143934300160	-2.08	Fining Wearing Color
traintweets.tsv:472334918715187200	-1.14	Age
traintweets.tsv:474647715063029760	-2.49	Communication Statement Text_creation Complaining Containers
traintweets.tsv:473332077446696960	-2	Recording
traintweets.tsv:472576144919646209	-4.04	Being_awake Perception_active Seeking People Intoxicants Body_movement Change_posture Natural_features Observable_body_parts
traintweets.tsv:472430817986093056	-2.06	Commerce_buy Clothing Desiring Cotheme Self_motion Personal_relationship
traintweets.tsv:475380952357933056	-2.78	Animals Working_on
traintweets.tsv:472390883485425664	-2.15	Prevarication Part_orientational
traintweets.tsv:472136078720528384	-1.51	Communication Statement Text_creation People_by_vocation Perception_body State_of_entity Communication Statement Text_creation
traintweets.tsv:472400675293634562	-2.78	Perception_experience People Shopping Cause_impact Cause_motion Impact Self_motion Vehicle
traintweets.tsv:475573396604862464	-2.58	
traintweets.tsv:474840073956229120	-2.02	Certainty Likelihood Participation Difficulty Contacting Cause_motion Manipulation
traintweets.tsv:473850634362306560	-2.74	Ranked_expectation Hear Perception_experience
traintweets.tsv:473304708187455488	-2.63	Degree Required_event Familiarity
traintweets.tsv:472425518109712384	-3.95	Extreme_value Biological_area Natural_features Part_ordered_segments Text Perception_active Scrutiny Seeking
traintweets.tsv:473487073840615425	-2.3	Coincidence Observable_body_parts
traintweets.tsv:472107346970546176	-3.32	Sounds Abounding_with Fullness
traintweets.tsv:472232996310122496	-1.85	Biological_urge Causation Placing Sleep
traintweets.tsv:475098729414811648	-2.86	Awareness Categorization Opinion Regard Desirability Awareness Cogitation Discussion
traintweets.tsv:474535916154150912	-1.36	Gizmo Political_locales Employing Discussion Grant_permission Permitting
traintweets.tsv:472503799027073026	-3.1	Releasing Removing Desirability Expertise Social_interaction_evaluation Usefulness Statement Accuracy
traintweets.tsv:472124223641493504	-2.13	
traintweets.tsv:474681473124270080	-0.25	Perception_active Text Relative_time Temporal_collocation
traintweets.tsv:474641913807532032	-2.08	Increment Sounds
traintweets.tsv:473619690959286273	0.32	Desirability Expertise Social_interaction_evaluation Usefulness Locale Departing
traintweets.tsv:475981405579902976	-2.15	Coincidence Setting_fire Event Calendric_unit Temporal_collocation Awareness Categorization Opinion Regard
traintweets.tsv:473188949910122496	-2.42	Ranked_expectation Locale Containers Representing Perception_active Scrutiny Seeking Food Observable_body_parts Shaped_part
traintweets.tsv:472376571282878464	-3.49	Emotion_directed Process_end Locale_by_use Calendric_unit Measure_duration Assessing Working_on Locale_by_use Calendric_unit
traintweets.tsv:474993563529658368	-2.56	Desiring
traintweets.tsv:472210386821734400	-2.33	Kinship Simple_name Correctness Sounds
traintweets.tsv:472216449151688704	-2.05	Food
traintweets.tsv:472789592882819072	-2.49	Origin People_by_jurisdiction Public_services Ranked_expectation Required_event
traintweets.tsv:472171045412433920	-2.61	Experiencer_focus Coming_to_believe Resolve_problem
traintweets.tsv:474937711514894337	-2.3	Halt Mental_property People
traintweets.tsv:474195664633872384	-1.16	Motion_directional Perception_active Scrutiny Seeking Awareness Sign
traintweets.tsv:472152461688717313	-2.78	Communication Statement Text_creation Dressing Perception_experience
traintweets.tsv:474654620569337856	-2	Awareness Cogitation Undergo_change
traintweets.tsv:473481818675478529	-2	Ingestion Temporal_collocation
traintweets.tsv:474076588884369408	-1.02	Participation Food
traintweets.tsv:474131117818122240	-1.98	
traintweets.tsv:474801794644987904	-3.61	Being_awake Perception_active Seeking Being_awake Perception_active Seeking Perception_experience
traintweets.tsv:475992523588923392	4.62	Desirability
traintweets.tsv:474580164048080896	1.38	Accuracy
traintweets.tsv:472290514189168640	-2.95	People_by_origin Gizmo Supply Money Communication_noise Make_noise
traintweets.tsv:472053500202205184	-1.25	Medical_professionals Building_subparts
traintweets.tsv:475423051946143744	-3.49	Cardinal_numbers Attaching Building Aggregate Coming_to_believe
traintweets.tsv:472178240971218944	-2	Cotheme Self_motion People Being_located Change_posture Posture Vehicle Communication_noise Make_noise Have_as_requirement Needing Required_event People Attention_getting Personal_relationship
traintweets.tsv:474643673033244672	-1.17	Justifying Aggregate Organization Observable_body_parts
traintweets.tsv:472137781133979648	-2.73	People Judgment_communication People Theft Fields
traintweets.tsv:475720236030001152	-2.5	Aggregate Front_for Biological_area Containers
traintweets.tsv:472470713257848832	-2.4	Clothing Abandonment Departing Quitting Locale_by_use Becoming_aware Locating Clothing
traintweets.tsv:475834109584220160	-2.33	Desiring Catastrophe Ranked_expectation People Chatting Statement Talking_into Catastrophe Catastrophe
traintweets.tsv:474777406340075520	-2.33	Evidence Telling
traintweets.tsv:472204527693619200	3.38	Commerce_buy Commerce_buy Membership Cause_impact Cause_motion Impact Self_motion
traintweets.tsv:472472158954721280	-2.33	Temporal_collocation Religious_belief Aggregate Type
traintweets.tsv:472089822937743360	-0.46	Encoding Expressing_publicly Expertise Similarity Dressing Halt Coming_to_believe
traintweets.tsv:472087093477269504	2.74	Desirability Experiencer_focus Experiencer_focus People
traintweets.tsv:472316249830359040	1.94	Ranked_expectation Change_of_quantity_of_possession Losing Differentiation Medical_conditions Coming_to_believe Statement
traintweets.tsv:472388387668627456	-2.68	Go_into_shape Hair_configuration Substance Observable_body_parts Activity_start Process_start Setting_out Calendric_unit Measure_duration Timespan Degree Go_into_shape Hair_configuration Substance Experience_bodily_harm Calendric_unit Measure_duration Timespan
traintweets.tsv:473207896487235584	-2.37	Success_or_failure Successful_action Change_of_quantity_of_possession Losing
traintweets.tsv:473504864652111872	-2.78	People Cognitive_connection Success_or_failure Successful_action Cognitive_connection
traintweets.tsv:474959110606422017	-2.3	Cutting
traintweets.tsv:472540128640909314	-2.5	Being_awake Perception_active Seeking Participation Bringing Operate_vehicle
traintweets.tsv:472096723763224576	-2.66	Locale Political_locales
traintweets.tsv:472587718212730880	-3.05	Make_noise
traintweets.tsv:472446576783130624	-2.08	Simple_name Natural_features
traintweets.tsv:472701800026746880	-2.03	Perception_active Calendric_unit
traintweets.tsv:472583237110603776	-2.96	People Dressing Desiring
traintweets.tsv:474797793945845761	-3.02	People_by_age
traintweets.tsv:472350702916743169	-1.15	Experiencer_focus Time_vector Filling
traintweets.tsv:474897235759857664	-2.2	Becoming_aware Locating Typicality People Locale
traintweets.tsv:472174802367561728	1.83	Being_awake Perception_active Seeking Opinion Dressing
traintweets.tsv:472104941151346688	-2.58	Cause_to_start Suasion Subjective_influence
traintweets.tsv:472057129864822784	-1.61	Color Statement People
traintweets.tsv:475018529041698816	-2.42	Difficulty Change_of_quantity_of_possession Losing
traintweets.tsv:474713271677620224	-1.8	Emotion_directed
traintweets.tsv:475773310014197760	-2.56	Judgment_communication Aggregate Military Speed
traintweets.tsv:472294159966302208	-1.61	Commerce_buy Statement
traintweets.tsv:472328769794228224	-2.75	Communication Statement Text_creation Killing Required_event Encounter
traintweets.tsv:472420243747250176	-2.61	Experiencer_focus
traintweets.tsv:473547886253596672	-2.52	People Architectural_part Objective_influence Commerce_pay Money
traintweets.tsv:473894706485948418	-2.78	Commerce_buy Contacting Commerce_scenario Commerce_sell Causation Sending Arriving
traintweets.tsv:472178727246237696	-3.17	Aggregate Type Awareness Certainty Temporal_collocation Calendric_unit
traintweets.tsv:472298744646729729	-2.06	Accuracy Becoming_aware Locating
traintweets.tsv:474894211888992256	-1.83	Becoming_aware Locating Complaining Building Manufacturing Ambient_temperature Subjective_temperature Temperature Causation
traintweets.tsv:474188083018338304	-2	Organization Locale Containers Cause_motion Manipulation
traintweets.tsv:474784018320596992	-1.8	Calendric_unit Measure_duration Timespan Perception_active Clothing
traintweets.tsv:472398364144041984	-3.48	Having_or_lacking_access
traintweets.tsv:475434156315660288	-2.63	Working_on Being_employed Birth
traintweets.tsv:475933263169855488	-2.15	Cause_change
traintweets.tsv:474725970818379776	-1.78	Cause_change_of_position_on_a_scale Cause_to_be_included Commutative_process
traintweets.tsv:474228906854449153	-1.65	Kinship People_by_age Participation
traintweets.tsv:472441832593686528	-2.64	Possibility Change_event_time
traintweets.tsv:472243783581843456	-3.16	Biological_urge Causation Placing Sleep
traintweets.tsv:475092954101854208	-2.72	Perception_active Color Calendric_unit Measure_duration Timespan Temporal_subregion Calendric_unit
traintweets.tsv:474517166272696320	-2.33	Being_awake Perception_active Seeking Cause_change
traintweets.tsv:473203176314011648	-3.51	Perception_experience Feeling Perception_active Perception_experience
traintweets.tsv:475061500768706560	-2.93	Direction Bringing Operate_vehicle
traintweets.tsv:472072180034195456	-2.13	People Statement Dressing Foreign_or_domestic_country
traintweets.tsv:472088100890374144	-1.57	Communication_manner Statement Text_creation Diversity Possession Cause_to_perceive
traintweets.tsv:472231944608956416	-1.98	Ingestion Food Ingestion Traversing Project Purpose
traintweets.tsv:472083883018571776	-4.5	Aggregate Obviousness Unattributed_information Change_of_leadership Chatting Statement Talking_into
traintweets.tsv:473920219849576449	-2.06	Being_obligated Being_in_effect Terrorism
traintweets.tsv:460217263476330496	-1.54	Receiving
traintweets.tsv:473827332952580096	-2.48	Cause_to_be_included Inclusion Simple_name Cause_expansion Change_position_on_a_scale Expansion
traintweets.tsv:472907281521475584	-2.13	People Arriving Being_employed Cause_bodily_experience Assessing
traintweets.tsv:473455826100060160	-3.14	Releasing Temporal_collocation
traintweets.tsv:474590322312617985	-2.63	Arriving
traintweets.tsv:473187674551889920	-0.83	Medical_conditions Education_teaching
traintweets.tsv:472877361977765888	-2.28	Means Change_position_on_a_scale Quantity
traintweets.tsv:472894778078535680	-1.78	
traintweets.tsv:472437562905464832	-3.13	Have_as_requirement Needing Required_event Precipitation Have_as_requirement Needing Required_event
traintweets.tsv:472600418691088385	-2.76	People Dressing Desiring
traintweets.tsv:472082389230182400	-2.14	Contacting Text Perception_active Measure_linear_extent
traintweets.tsv:474259351251582976	-3.49	Make_possible_to_do
traintweets.tsv:472343097096286208	-1.98	Locale_by_use Representing Offenses Rape Cause_to_perceive Traversing Clothing
traintweets.tsv:473471633894539265	-2.6	Calendric_unit Measure_duration Timespan Calendric_unit Measure_duration Timespan Being_employed Being_employed Temporal_collocation
traintweets.tsv:473520061488324608	-3.05	People_by_vocation Differentiation Similarity Causation Placing Arriving Speed
traintweets.tsv:472372204584185856	-2.61	Judgment_communication Change_of_leadership Chatting Statement Talking_into Change_of_leadership Law Leadership Organization
traintweets.tsv:463337783755419648	-2.55	Communication Statement Text_creation Linguistic_meaning
traintweets.tsv:474586483542609921	-3.14	
traintweets.tsv:475143887644655616	-1.8	Cause_to_perceive
traintweets.tsv:472062558154022912	-2.76	
traintweets.tsv:472050064119312384	-1.83	Activity_start Process_start Setting_out Terrorism Required_event Terrorism
traintweets.tsv:474084890540261376	-2.33	Arriving Communication Statement Text_creation
traintweets.tsv:474797977501179904	-3.44	Awareness Categorization Opinion Regard Perception_active Scrutiny Seeking Existence
traintweets.tsv:472034377204240384	-1.34	Desirability Expertise Social_interaction_evaluation Usefulness People Wearing Quantity Rank Hair_configuration Observable_body_parts
traintweets.tsv:472357975068536833	-1.81	Vehicle
traintweets.tsv:474356840441344001	-2.31	Text
traintweets.tsv:473889494308245504	-3.55	Experiencer_focus Becoming_aware Coming_to_believe Perception_active Perception_experience Event Eventive_affecting Cardinal_numbers Calendric_unit Measure_duration Familiarity
traintweets.tsv:472898591422296064	-1.61	Reading
traintweets.tsv:472344038419759105	-2	People Complaining Clothing Linguistic_meaning Intentionally_act
traintweets.tsv:472029542937538560	0.51	Experiencer_focus Substance Containers Measure_volume
traintweets.tsv:472385407632805888	-1.85	Awareness Categorization Opinion Regard First_rank Leadership Judgment
traintweets.tsv:473271284730589184	-2.95	Wearing Food Perception_active
traintweets.tsv:472329818361835520	-1.98	
traintweets.tsv:472163082224275456	-2.87	Commerce_sell Aggregate Cardinal_numbers Position_on_a_scale Wealthiness
traintweets.tsv:473812287677947904	-2.58	Awareness Categorization Opinion Regard Being_awake Perception_active Seeking Containers
traintweets.tsv:475364335926005760	-1.98	People Communication Statement Text_creation
traintweets.tsv:474194029757079553	-2.49	Becoming_aware Coming_to_believe Perception_active Perception_experience People Accoutrements Communication Statement Text_creation
traintweets.tsv:473426862887018496	-2.64	People Awareness Categorization Opinion Regard Identicality Similarity Desiring Identicality Similarity Identicality Similarity
traintweets.tsv:474880225738625024	-1.92	Text Calendric_unit Measure_duration Timespan
traintweets.tsv:472214074009219072	-1.81	Subordinates_and_superiors Clothing Communication Statement Text_creation Temporary_stay People
traintweets.tsv:472412036522319872	-2.17	Ranked_expectation Questioning Food
traintweets.tsv:472208970560851968	-2.15	Ranked_expectation Awareness Certainty Vehicle Calendric_unit Measure_duration Containers
traintweets.tsv:474283963003854848	1.1	Perception_experience People Intoxicants Building Manufacturing
traintweets.tsv:472412283390689281	-1.78	Ranked_expectation Questioning Food
traintweets.tsv:474655882295644160	-3.27	Animals Being_named Labeling Referring_by_name Simple_naming Building Employing
traintweets.tsv:475426848265207808	-2.56	Legality Morality_evaluation Working_on Being_employed Birth
traintweets.tsv:472155282802352128	-1.51	Communication Statement Text_creation Identicality Similarity Experience_bodily_harm
traintweets.tsv:474351200536506368	-1.88	People Simple_name
traintweets.tsv:475392577802616835	-2.57	Locale
traintweets.tsv:474386670197145600	-2.28	Holding_off_on Waiting Taking_time Speed Taking_time
traintweets.tsv:472408153640816641	-2.81	
traintweets.tsv:472413976643371009	-2	Text Text
traintweets.tsv:474011952457347072	-2.85	Committing_crime People
traintweets.tsv:472447891815268352	-1.3	Statement Text_creation Intentionally_act Intoxicants Intoxicants
traintweets.tsv:475812008248741888	-2.13	Being_awake Perception_active Seeking Clothing Relative_time Simultaneity
traintweets.tsv:472186831283306497	-4.5	Dressing Taking_time Money Commerce_pay Money
traintweets.tsv:472447887692288000	-2.19	Body_movement Cause_motion Degree Fairness_evaluation Likelihood
traintweets.tsv:472086297289322496	-1.8	Evidence Telling
traintweets.tsv:472044680985989120	2.38	Custom Legality Employing
traintweets.tsv:472228431162134528	-2.64	Commerce_pay Commerce_scenario Morality_evaluation
traintweets.tsv:472035341440798720	1.13	Event
traintweets.tsv:473889389127282690	-2.03	Event_instance Location_in_time Timespan Sufficiency
traintweets.tsv:474320306123714560	-3.02	Kinship Accoutrements Kinship Awareness Certainty Sensation
traintweets.tsv:472332564821467136	-1.78	Awareness Categorization Opinion Regard Discussion Law Political_locales
traintweets.tsv:472072408753381376	2.74	Cause_to_perceive Communication Being_at_risk
traintweets.tsv:475330249115590656	-3.77	Forming_relationships Temporal_collocation Personal_relationship Personal_relationship Calendric_unit Measure_duration Timespan
traintweets.tsv:472138489635807232	-2.33	Awareness Certainty
traintweets.tsv:472377931839598593	-1.83	Locale_by_use Political_locales Differentiation People_by_origin Death
traintweets.tsv:472380337998548992	-1.86	Evaluative_comparison
traintweets.tsv:472420759877713920	-2.61	Locale Change_of_quantity_of_possession Losing Substance
traintweets.tsv:475283199476518912	-2	Containers Commerce_pay Money Assistance People People
traintweets.tsv:474845561670340609	-2.06	Beat_opponent Ranked_expectation Experiencer_obj Attempt Attempt_means Aggregate Quantity
traintweets.tsv:474651935136813056	-2.7	Dimension Measurable_attributes
traintweets.tsv:472090322458009600	2.05	Experiencer_focus Building_subparts Wearing Experiencer_focus Buildings Clothing
traintweets.tsv:472623986040242176	-1.5	Desiring Sleep Clothing_parts Fastener
traintweets.tsv:472334770060656640	-2.85	
traintweets.tsv:472248431612661760	-2.31	Dressing Desiring Desiring
traintweets.tsv:472203493298561024	-2.08	Attention
traintweets.tsv:473108737486372865	-1.5	Emotion_directed Appearance
traintweets.tsv:474761202175074304	-3.02	Statement
traintweets.tsv:473119850588409856	-0.74	Emotion_active Cause_change_of_position_on_a_scale Cause_to_be_included Commutative_process Emotion_active
traintweets.tsv:474756658238070784	-2.44	
traintweets.tsv:472081909485686785	-2.49	Architectural_part
