472321851029348352	eating black beans and rice for breakfast because it's my last day of high school and I don't give a hoot  #The #Word #I #Said #Mentally
472932491574407169	Love seeing snapchat stories of parties In my living room when we are out of town.... 
463154255709229056	.@Dougiejam @BrisbaneAirport Nah mate. They’re a sponsor. Organised it just for you. Have a good flight! [] #GoRoar #OrangeSunday4?
472292348924555264	Doughnut at the Wire comparing All Tomorrow’s Parties with concentration camps. That’s the way to beat the Tories next year  #ffs
463507101223247875	It was great talking to you I'm really happy your here for me... #SARCASM
472148581907169281	Dad is giving me pointers on how to grill when he burns almost everything he grills 
472182825748541440	I hate it when twitter psychs me out saying I have like 5 favorites but then in reality I only have 4. #thanksfortheegoboost 
463410000485175296	Oh no I'm missing a show with Gary Barlow in it. I'm absolutely gutted. 
472544150391635968	Can't wait for everyone to say me and my sister look like twins tomorrow 
463490895942549504	Wait... The @Pacers fans are leaving early? I thought they had the best fans? 
474584675160047617	I've never subtweeted anyone... Unlike SOME other people...  #justkidding #subtweet
471692424071229440	#truestory #funny #life  #totallyme instagram.com/p/ojCvnWuo42/
472204702440910849	I don't even need to be at a family gathering for a distant relative to ask me if I have a boyfriend 
472283099238526976	Love getting treated like shit for no reason... 
472179787814162432	Fun fact of the day: No one knows who invented the fire hydrant because its patent was destroyed in a fire. 
472129858446032897	Such a warm fuzzy feeling when I come home  #yesitssarcasm #fuckthat
463285270427598849	@GabeDeArmond too bad Kim Anderson will not be able to recruit the really good players. Too bad we have to settle on D-2 players 
472843559939637249	Watching the boxing on TV with the OH. Cameraman spotted Zara Phillips in the crowd. She looks delighted to be on the big screens. 
475341370354176000	Kim making fun of Khloe doing a sexy photo shoot for her husband. 
463399306972889088	No better way to celebrate cinco de mayo than with a Spanish final  #therearebetterways
463077398129696768	I just love it when I speak to folk and they totally ignore me!!! !
472853295485444097	@charlyavenell I do, massively, just wish he could have wanked Groves before now #radio  #easy X
472891583592157184	"@SoapSmackTalk: I missed a whole bunch this week.  #DAYS" I can confirm this is very true. Zzzzzzz
472148479780061184	“@gracieminor15: S/O to @mikey_painter15 for coming to XC practice today.... ” you didn't come yesterday so I don't wanna hear it 
472266294310354945	Maybe I should take pics with my titties falling out. Then Maybe people will like me for who I am.  #thatscute
465140329042444289	Not into cycling but when in Rome so to speak #giroditalia2014 campl.us/rdiW
471687420375601152	The clear answer to all of these pitcher injuries is just to ban baseball. Amazed no one has thought of it. 
472937241736937472	Coming home to an empty house was just what I needed tonight . 
472221338354995200	It was my rest day today so back to the work out in the morning, work, & school...oh my Friday gon be poppin #NOT
472145298387910656	So when I actually decide to start studying bio I can't #ohwell #sucks  really
463379805095075841	What a beauitful day to go inside and work 
474403801202323456	Its like yesterday I was telling my mom the please let me go to the movies, now I just want her to let me stay home 
472092621297713154	Spending my last day of high school trying to do a quarter's worth of missed worked #goodstudent 
463355946329440257	I love finding things out from other people. 
474597542139666432	Stress eating in the front porch of the Wellness Centre.  instagram.com/p/o3r1sxHAm-/
463271454344110081	Love watching news stories about plane issues while waiting at the airport 
472474130865197056	Uuuuuuuugh I hate when woman on TV shows wake up first thing in the morning in full makeup. #iwokeupthisway #NOT
471701167932977153	@DR1Dreamer I guess that's related to the Jordan/Ben mystery. That will make it more interesting .
333108822015107073	In tropical tourism destinations, fatal snake bites are not considered a good marketing tool. Though there are... bit.ly/10BXCBY
472208538396540928	Don't worry dad, I'm a slave and I pick up the house just so you can make it a mess again.  
472347047124013056	@Amscreen_Simon @Lord_Sugar @CocaCola not very clever in my book will buy something else instead.  made of money
472936696523542528	Here comes another Scott Brooks gem of a play call 
472581258703564800	Never give up on a play kids. Said Chris Iannetta. 
464958562796830720	Hello hot and almost humid weather, hello break out zone on my nose. My face goes from dry to oily like that. So frustrating.
463042127166193664	I'm so pleased to work with #Android API. Its consistency and intuitiveness is unbelievable. Thank you Google! 
472619694088663040	Whataburger has never seen a better looking group of girls 
472470216191254531	Love it when I pay for my hair and makeup and the have to go home & fix it bc it looks like a dying of a disease  #stressful #at #all
472949116067393538	The day I get off my cruise, Titanic is on. I wish I was on it.  #carnival4life
472888959983706112	sun burnt lips are probably in my top three fav things to get 
472555538849751040	#rubberband  #working I'm numb to the world again. Let's see if I can make it without pain........ #numb #can't #feel #a #thing
472944708738887680	How do I spend Saturday night? Watching lifetime. #swag 
472129423811284992	I Bet Everybody Want The MIAMI HEAT To Win The NBA Championship...  Happening This Year
472405568511279104	What a beautiful day to sit out by the pool 
472170656121892864	How may owners of sports teams are thinking " $2 Billion! Quick somebody tape me being a racist ass" #nba  #sterling
463018848917401600	  Much #humour #FunFact #funniespicture #funniestbadgirls #relatable #fact #factonly pic.twitter.com/JEfRemKbk9
472377102889914368	It would be hilarious if Donald Sterling donated the 1.9 billion profit from Clippers sale to feed starving children in Africa 
472200565859307521	Can't wait to get this lecture when I get home  #leavemealone #fml
472225702972882944	Had so much fun at the Duke Drian concert with @B_Frosty95  #HeSucks
463576135775690752	Proud to be an Aussie  #refugees thevine.com.au/life/news/10-t…
472115409777602560	@lil_fresher91 Hmmmm.....Maybe I should become a small person for a week. Take double the amount of steps :D #ProblemSolved #NOT
463101591709839360	20 minutes until Lady Gaga, I can't believe it's really happening  #itwasfree flip.it/aeJxQ
472139766184833026	Oh dear, Sympathy For The Devil is on, means I'll have to take a break. #Bummer. .
472439652029194241	Well the first day of summer has been real 
472533201332994048	Walked past a little girl today no older than 7 singing Madonna - Like A Virgin.. Obvs a very appropriate song for her to be singing 
472198445843759106	@limitlessbieber HAPPY BIRTHDAY! aND SHE THOUGHT WE WOULD FORGET.... #NOT :o)
472674280862666752	Probably should have gotten a photo with my mentor yesterday ! Lol 
463425274860675072	Gotta love the Tri-cities. Soooo many cuties. NOT! 
475054728242819074	@playersingreen Yeah I agree. They're trying to rape us, so to speak. They want to take pretty much all of our assets
463333389530300416	Its my shirt anyways. I can do whatever i want #LOL #SGVINES #RoyalSWEK  #PostYourDrafts vine.co/v/M6qL0gb5bAJ
472162374506790912	To EVERY Uncle & Unty's House's BUT My Mother ALREADY RANG Dem #NOT To Let Me In...So That Night I Slept In Da ONLY Safe Place I Knew...
472161279834988545	So excited to get out at 1 tomorrow and then go work 1:30-6 #NOT
463082270333485058	??"@IAM_Kaytie: It's #PaulWalker week!!! Living Life Fast & Furious! LOL!!"
472610936478388225	Should be going to sleep since @kariiroquee and I have to be up at 5am for training.. #weareexcited  amorningperson
460271327782260736	And now we enter the stay up all night listening to sad music mood... great, I absolutely love these kinds of nights... 
463240338552143872	Ready for another joyous day of studying...
472144125945323520	got to the subway and realized I left my jacket at work... with my metrocard and keys in the pocket. #winning  #ineedwine
474184421147672577	No one knows who invented the fire hydrant because the patent burned in a fire. #FunFact 
472856074450501632	i mean hey lets spend 40 bucks to get drunk in a parking lot with a bunch of wanna be hicks ... 
472355795913306112	Gotta love it when people don't show up to work! 
463311188156489728	@EmmaSamms1 @I_GregoryPorter @cheltfestivals @rockthecotswolds sorry slow on the  today!
472809496474316800	It difficult to find a sweet shop in #gurgaon I can find hundreds of wine shop 
475305953982939136	Just happened for real. Mom tells daughter to watch where she is going as her eyes are glued to her iPhone. Both walking.  #applestore
472198880382033920	I wish my mom and I can just have a good relationship. #happy
472749148228579328	I took a vacation from life #anything u want from me i will be glad  to help u وجك
463203330094018560	@RealCrimea @Anopov @sequoia2001 Russian friends, North Korea, Syria, Cuba. Many Russians emigrate there - great living conditions. 
465337084568666112	A lot of young people I met tonight are about as dumb as dirt
476422871632183296	How nana still looks pretty after her surgery is beyond me. Literally she's a little trooper.
472235374693974016	@sortius & @NBNCo already 1 month behind on 11 Cabinets for #FTTN trial b/c of power issues #didntseethatcoming  #NBN @TurnbullMalcolm
256895848292691968	I’m in shape. Unfortunately, it’s the wrong one.
460263188911497216	Aww wasn't that cute 
472231242079817728	New generation may eat less food but definitely consume more data plans .. 
463449496916336640	Great job Supreme Court 
472841482861150208	When a bitch says it's a honour to text her!!#NOT
472783821759602689	@mmarzarotto the only thing I'll ever remember about you, great first and last impression 
474613913644855296	: When video of terrorists turning over a captive American soldier to American Special Forces becomes propaganda for the terrorists.
463260093967257600	Quote of the day. #Quote #InstaDay  #WayOfLife #Speak #Grey #Gray #Monday #NextTime #Summer… instagram.com/p/nnIKjjlvEz/
472138244478345216	I just saw a vemma BMW... I bet the kid driving is a millionaire by now. 
463472286213734401	@loudmouth_usa @hhagars Oh yeah, for sure!  ;)
463077677159952384	On the Raptors bandwagon? #Toronto #NBA #RAPTORS #loss #fans #humour  vine.co/v/M6aMQdKKZFI
472914436312023040	Well that was the sunniest most beautiful track meet ever!! atitsbest  #rain 
472135683944230912	@jamesbruhn haha yeah.. that would have been a tough one to explain #safedriver 
475802115248357376	As I sit here at nothing but noodles, I just realized that I ordered everything but noodles. #potstickers #lettucewraps
472542681324077056	it's nights like these that I wish I didn't have to be in Burlington for work by 7:30 #letsgetcray 
472354942834204672	Lol #so #cool #and #me  #are #funny ....... pic.twitter.com/hSWXcppB3Z
473086658599190528	So excited to do some more yard work on this lovely morning  
472252042790977536	Most of you folks hate lawyers and investment bankers, yet you continue to hire them. 
472049951342469121	Girls dont want a good guy, so they date bad boys and when they dumped,they say all guys are same! 
475348351538323456	@thesaurin @ravishanker_ some people say these chains are hygiene, that's when  dies again.
476403168184905728	@danisnotonfire DAN I AM LITERALLY IN THE CINEMA WAITING TO WATCH A FILM
463498665277931520	Donald Sterling be like I'm not racist I'm negrophobic #yeahright
472833163320758272	No amount of money can get me to go see the fault in the stars.... low key scarred ima cry lol 
472914169058971648	 one more. God bless all victims of violence. After santa Barbara after newtown after every last one. Not one more god bless
472939099356413952	Haven't talked to Ian in over a week so that's fun. 
472696616353161216	Yes I know I'm fat. Yes I know I look funny running on the treadmill. Thanks for laughing at me in the gym while you two get drunk 
463077555570884608	I the amounts of busy work teachers give us when they leave.  #ItsFourthQuarter
473116652893392896	Its great to know that my stalking days are behind me #NOT 
472947382452109312	I just love sleeping in my California King alone..  I just love going to sleep upset.. #SaidNoOneEver 
463088900383449089	Isn't it AMAZING? :))))))  instagram.com/p/nl6UCJAdts/
471684816828923904	If you do something nice for somebody (pay it forward), but don’t brag about it on social media, did it really even happen? 
472471515191992320	Went out to $cafe to work on bluetooth-enabling the @Keyboardio Model 01 Forgot the MicroUSB cable I'll stop needing once this works 
463362056063029248	@PurpSippin thinks he should be a singer #noway 
463188758406647808	Because drinking milk from a farm animal is way less weird.  pic.twitter.com/BIGm9Pcbdg
12178656008	When summer comes and California starts burning, try to act surprised.
476464991013326848	@Battlefield I'm on xbox. Literally can't go a night with out it freezing a good 5 times. All th people I play with too this happens
460270352195944448	I love my job so much that I like to spend all Saturday there. #DQ #DQSwag  #ihatemylife instagram.com/p/nR4lkeDc8I/
472914653862174720	I may not drink, but I always carry a 6 pack. 
472381612236500993	This roller coaster of emotions is just SO awesome today. 
463005499764768768	Today's going really well for me. 
472727312904237056	Speakers,chairs,printers laptops haha his gonna gonna be so happy when he gets home #NOT
472401384252653568	Finding my old iPod after not listening to it for 4 years..found so many #wobblers 
471700837321170945	@MikeHudema pipeline are the safest way to leak oil #cdnpoli 
472368636519149568	TED Talk lesson: the secret to happiness is low expectations. 
472731835358003201	Can't wait to see all of your dumb pictures from you vacay posted all over fb 
472751390469533697	.@SenatorBoxer I use my vote to elect #gunsense candidates. #MomsVote OneMore #UniteBlue
472806019874443264	@ncampos84 @_Marcene @SPCAErieCounty THIS will increase the swag factor of the bachelor pad... #NOT
472285226618466304	I get to many quad feeds and I always hitmarker the 5 or just don't go on  usable clips
472829202656669696	Hahaha ...nah thou  I. RT @LeosWeAre: #Leo : Here's my number. Text me only; I ignore my calls.
472105009581408256	I bus drivers that take their job sooooo seriously.  it's one seat god damn
476479182411948032	Literally thought I did bad on Vesce's last quiz but apparently I did good bc I got an 88 
472368591351070720	It's quite ironic how angry 'Pharell - happy' now makes me due to its gross overplayed ness  #Happy
463577478905090049	@I_Am_Wholockedd well they got a point, after all Doctor Who started with a young, hot stud  pic.twitter.com/7aKHYCSP5N
472940210603704320	Male #Combee do  #evolve. ♛ www.monstermmorpg. com ➞ dimercuric ♚ follow @MonsterMMORPG ✷ #banaby
472854198581989376	I hate how when some lads get girlfriends then ditch all of there friends. #Indirectrweet #Lelfegets #friendsforever #bffs #loveyouall 
463560437666426880	I love getting news like this during finals week  #killyourself
472136638425214977	When the guy yelling at you from his SUV that you're going to get run over on your bike is the closest car to you 
472585478039171073	Wow my put putting skills are just so good. I could probably win a championship with my skills.... 
474408008185696256	just killed a spider with an old children's book called the very busy spider 
472766456548294656	why do tickets i want always go on presale when i have school  #cool #!!!
472844840959369216	Because there's nothing more metal than listening to Metallica while coloring a pic of Goofy eating an ice cream come on the beach 
463384497820418049	Poor @adamlevine has acne and ADHD. Will the horror ever end? Can he get a break? 
472061499972648960	@ajaugello1 yeah you're right you have the sickest flow on the team aj 
476441484129222656	@smwalters6 it's literally so much lmao. And I pretty much curve this nigga once a week
472272338005024768	Nothing like having a panic attack out of nowhere 
473378650382155777	@quarridors @lingmops I ran late this morning because of reading this conversation on Twitter and looking it up. 
460246783419883520	I love when parents are responsible  #WatchYourDamnKids
463367863210737664	Love starting my Monday off with a nice phone call to the folks at Good2Go WSDOT. Their customer service levels know no bounds. 
472608304066486272	 ⁠“⁠If you find it hard to laugh at yourself, I would be happy to do it for you.⁠”⁠
472923687285714945	@Bethabney13 thanks for the invite to hang today.  JK. But I miss yall. So much. Give my mom a hug for me. see u later this summer!
475392086226006017	England match abandoned due to thunder storm. Great timely advert!!  #EngvHon pic.twitter.com/iUJcLhhRXx
472411846168035328	I think its hilarious that certain folk on nat radio from FF/FG/L talk about SF policies destroying the country #lolz  #todaysor
463128842454839297	Yay for another women's match horribly placed in the PPV line-up!  #ExtremeRules #WMRepeat
473180569115693056	Dems turn #Bensonhurst rally against the dump into a political rally.  Dem Gentile voted 4 that same dump. pic.twitter.com/sLv8Ow7Ihs
472506752454651904	The biggest thing happening in my life right now is my laptop updating. #winner  #MBonMBonMB
472175138625323008	Huge Jackman looked a little scronny in the newest X-men film.  #DoesHeFitThroughDoors? #HughJackman
476451325694476288	How am I still not good enough for you? I'm literally a model compared to you
474138273820860417	flipping thru the channels at 4:30am & i stumble across a convicting episode of sid the science kid about why sleep is good for you. 
460318153911054336	Waking up at 3am for no reason! It's super fun! 
463010624415748096	@HPbasketball #raptors fans love that Joey Crawford is refereeing this game. 
460274604083515392	Battling with your cousin is always a great way to end the day! 
463008169388957697	Wow bazooka gum has the best jokes 
463583260237647872	Mine would say #prone to  and #suddenoutbursts lol! What would.yours? instagram.com/p/npbH8JpGbn/
471698136432672768	@tpolansek Is that why hog futures are collapsing today???  lol
472774103913332737	I love when guys whistle and piss makes me feel so comfortable 
473078161345740801	Texting because our 1 floor house is so big  #jk
463398028469362688	#cheersfortgeupdatesboys #isolation  @MGR1980 @cmckopite1983 @DMC1709
472814521300819970	@jessicaburroug2 @Lwaldrop_13 @MaddieOB7  what we had hoped for @FSU_Softball but so much to be #Proud of this season. Thank you
472144637143306240	“@BestOfTaurus: #Taurus: I have a huge heart that welcomes everyone.” 
472187433233436672	This makes me feel soooo good about myself  
463473880259375105	Oh good, the shield versus the Wyatt family. Cause I haven't seen that this year #Raw 
472799826141528064	Great idea not to wear sun cream today  #burnt
472984075595419648	You know you're a dj when you leave the tables for a couple mins 
472206074930819072	Poor Canadians, atleast you still have .............. ? Something to cheer for #NOT #fuckthehabs
472358116634275840	Surprise pt test after being home on leave for two weeks. #goarmy #NOT
472214025905139712	So I might be going to RoseWood for a little bit to sort out my head again and get me back to taking my meds properly etc #ThanksMum 
472509799066660864	Just got tricked into babysitting for 4 hours #yay 
472330211653320705	Pay attention to these next two retweets. They're being done in order. 
463340533008433152	dear @rahulpandita how did u come up with this brilliant conclusion?  pic.twitter.com/n9kcmv2fb6
472240813301186560	Well after pitching 8 innings this drive to grand forks should be a breeze  #SoreAF #OldProbs
472869741498228736	4 years at ferris and I finally get the invite to @huffa9299 s house #goodfriend  #happybirthday
472474277556809728	Isn't it the best when your hangover hits you at 1pm?  #psych #owmyhead
472586733708509184	Gauging my nose so my hoop can fit through again. Yeah that feels awesome.  #NoPainNoGain
463074313059323904	Love the staged Crosby jersey signing on NBC. It didn't look fake at all. 
472100127231184896	@Gabe_John quite amusing. Connecting from the Silverlink, wouldn't mind @FirstCC just being 1 to 2 minutes late!  #delayed
475003086160031745	We just got Top Shelf Brewing in at the packy, and I put it on the bottom shelf 
463568460300042240	@OtherJohnII @otherjohnii @mc79hockey my oil missed out on Schneider, they won't on Kesler. 3rd overall and gagner. 
463190235073896448	@KyleDHester according to Google but... 
472961219113263104	Well that was a nice 13 hour day stuck in a black box room at school 
472813097212977152	What a beautiful day to spend inside 
472489779972825089	@lovelarah Funny?  :-( I wish I'm stucked in ....say 32:-)
462998941442007043	I just love working lunch rush. 
472557859373588480	@stephenasmith U were SO RIGHT.... Paul George is #NOT a SuperStar !
463496918044127232	“@SirFranksnBacon: Factoid: Tribe has scored 5 runs the last 26 innings!”but we got BROHIO though...! 
472197277747281922	Cause it's smart to have black autograph pages in the yearbook.. 
472396030172860418	Breakdowns at the beginning of the day really make me happy. 
464416341261176832	I accidentally put my alarms on snooze this morning. I probably had about 20 alarms today. Yup I feel so refreshed! 
463150847321313280	Yes Daniel Kane is the reason there's so much wrong with the world.  #ExtremeRules
472942647376490497	I like how you can talk about him when I'm right there  #fuckyou
476455694061670400	At 1630. We've literally spent the entire day at the dfac pretty much. Probably going to do some hard drinking tonight so I can....
463053863848001537	Monday tomorrow which means school.. I'm gonna have loads of fun  
463285271333588992	Competitive higher education and more expensive HECS fees... That's not going to drive the disadvantage away. #qanda #education 
472541554037768192	I love it when @finnsonator random friend @little_dyl99 rapes my twitter during a movie #thanks  #gtfo
476493634679091200	I went an saw prisoners last night and I was literally yelling at jake gillynahlakhs
472854097201471489	@SparkleyTwinkle @defunckt nobody is a dick here, I will not have it.  #have #it
472095232058990592	I love fighting with my sister in a foreign country 
472958305732923392	Now that I've graduated high school I have sooo much Free Time...I am stuck doing chores during the week! Great start to summer 
472052481225424896	Facebook product director furious at Facebook’s effect on news  via @voxdotcom ow.ly/xoeII
472333674604949505	Going to be such a good weekend without jord #NOT going to be so bored 
472850458759806976	I absolutely love going to work when we're short staffed  #onecottoncandyfrappachinoawayfromslappinahoe 
