label,Calendric_unit,introspection,syn_mean,index,fear_mood,Awareness,syno_lower_mean,temper,enjoy,proactive,really,hashtag,eagerness_mood,love,sensitivity,attitude,sadness_mood,eager,Change_direction,Perception_active,Perception_experience,Cause_impact,Familiarity,Aesthetics,Stimulus_focus,Obviousness,Leadership,cloud_nine,smile,thanks,thoroughly_enjoy,called,guy,im,irony,People,sexuality,tweet
0,1,0.0,0.2047619047619047,13,0,1,0.1587301587301587,0.0,0,0,0,0,1,0,0.0242857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,well know im early tomorrow! laundry. exciting...
0,0,0.302125,0.2375,14,0,0,0.2191358024691357,-0.2224999999999999,0,0,0,1,1,0,0.31675,0.09625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,last fan standing program? probably mention sometime... talkaboutsomethingdifferent
0,0,0.104,0.6370370370370371,15,0,0,0.6529492455418381,0.0,0,0,0,0,1,0,0.1055555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lets leave bigger gaps back 4 got head hands
0,0,0.0225,0.5944444444444444,16,1,0,0.3868312757201645,0.0375,0,0,0,1,1,0,0.0436666666666666,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,best grades right even funny... sarcasm
1,0,0.2571428571428572,0.1761904761904761,17,0,0,0.1693121693121693,0.0,0,1,0,1,1,0,0.2571428571428572,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,episode regarding effects global warming brought cosmos
1,0,0.1285714285714286,0.3666666666666666,18,0,0,0.4832451499118166,0.0,0,1,0,0,1,0,0.1285714285714286,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,saw billboard today said keep eyes road.
1,0,-0.0990909090909091,0.203030303030303,19,0,0,0.1975308641975308,0.0,0,0,0,1,0,0,-0.0881818181818181,-0.0181818181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ive left two mildly critical comments post - deleted. journalism -a-crit…
1,0,0.0,0.0606060606060606,20,0,0,0.0516273849607182,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,twitter facebook youtube skype.. dude.. u life..? send link..!! p today
0,1,0.305,0.7444444444444444,21,0,0,0.7242798353909464,0.0258333333333333,1,1,0,0,1,0,0.1783333333333333,-0.0083333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,course dont mind break working sunday!!
0,0,0.45,0.4583333333333333,22,0,0,0.4567901234567901,0.0,1,1,0,0,1,0,0.225,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,may need work saves
1,0,0.1145714285714285,0.0952380952380952,23,0,0,0.1446208112874779,0.0,0,0,0,0,0,0,0.0,0.1338571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mrs doubtfire helm win world cup? !
0,1,0.1285714285714286,0.1904761904761904,24,0,0,0.2927689594356261,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goes friday night! thanks mom dad reallyhappy
0,0,0.5990000000000001,0.4777777777777778,25,0,0,0.5925925925925926,0.0,1,0,0,0,1,0,0.254,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love working assholes.
1,0,0.115,0.3333333333333333,26,0,1,0.2661179698216735,0.025,0,1,0,1,1,0,0.148,-0.0133333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,one best feelings someone understands without say anything. asa
0,1,0.0,0.1333333333333333,27,0,0,0.037037037037037,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,night terrific..
0,0,0.00125,0.1041666666666666,28,0,0,0.0802469135802469,0.0,0,1,0,0,1,0,0.0112499999999999,-0.11625,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,no. haha! im saying today practically zombies. rude
1,1,0.1125,0.1208333333333333,29,1,0,0.1358024691358024,0.0,1,1,1,1,1,0,0.0225,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,would really ironic signed lance stephenson summer! crazy
0,1,-0.06,0.1833333333333333,30,1,1,0.242798353909465,0.0,0,0,0,0,0,0,-0.075,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,took kobe 2 yrs hear trayvon martin. maybe didnt know sterling then...
0,1,0.0,0.1111111111111111,31,0,0,0.074074074074074,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monday..heheheh..welcome..being waiting u
1,0,-0.0225,0.1,32,0,0,0.0555555555555555,-0.1735,0,0,0,1,1,0,0.05675,-0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reason retook . facepalm
1,0,-0.20875,0.0875,33,1,0,0.0895061728395061,0.0,0,0,0,0,0,0,-0.21625,0.10375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,hate people fish compliments. probably cuz ugly tho
1,0,-0.1177777777777777,0.362962962962963,34,0,0,0.5404663923182441,0.0,1,0,0,0,0,0,-0.2155555555555555,-0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,also funny sooo damn insulting point offensive get angry.
0,1,0.25,0.1666666666666666,35,0,0,0.1790123456790123,0.0,0,0,0,0,1,0,0.228,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,night amazing night best!!
1,0,-0.0483333333333333,0.1351851851851851,36,1,0,0.1522633744855967,0.0,0,0,0,1,1,0,-0.0372222222222222,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,u built ur hip-hop empire w rapmusicnow u cant talk anything may upset ur investors comedy tragedy jayz...
1,0,0.1373333333333333,0.1555555555555555,37,0,0,0.1934156378600822,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,says person whos picture selfie lol
1,0,-0.09,0.0857142857142857,38,1,0,0.0881834215167548,0.0,0,0,0,1,0,0,-0.1228571428571428,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101. also traffic 101 north freeway o32hzph550
1,0,0.0721666666666666,0.2305555555555555,39,0,1,0.2407407407407407,-0.0433333333333333,0,0,0,0,1,0,0.0440833333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mt white house nsa cant find snowden e-mails surveillance legal concerns alert!
0,0,0.22625,0.4,40,0,0,0.4012345679012346,0.19325,0,0,0,0,1,0,0.223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,great way end day
1,0,0.1365555555555555,0.2407407407407407,41,1,0,0.2167352537722908,-0.0977777777777777,0,0,0,0,1,0,0.0254444444444444,0.1866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,oh thats right anyone forced care child didnt want?
0,0,0.258,0.4916666666666666,42,0,0,0.5493827160493827,0.05625,0,0,0,0,1,0,0.2985,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love ignored best !
1,0,0.111625,0.1375,43,0,0,0.0833333333333333,0.0,0,0,0,1,1,0,0.095125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listen freakonomics podcast much never time sponsor jk
1,1,0.1316428571428571,0.3357142857142857,44,0,0,0.3262786596119929,0.0669999999999999,0,0,0,0,1,0,0.0873571428571428,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,day first tour tommie ambassador tour guide run original tour guideovernight host hour later
0,0,0.111,0.5,45,1,0,0.419753086419753,-0.13,0,0,0,1,1,0,0.0375714285714285,0.2117142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sonny gray might better move first lester
1,0,0.225,0.3791666666666666,46,0,0,0.3117283950617284,0.0,0,1,0,0,1,0,0.225,0.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ran late morning reading conversation twitter looking up.
0,0,-0.0108,0.1266666666666666,47,0,0,0.182716049382716,-0.0686,0,0,0,1,0,0,0.065,-0.06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glad know hes friend... wtf
1,0,-0.280625,0.2958333333333333,48,1,1,0.2762345679012346,0.0,0,0,0,0,0,0,-0.285625,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sacrifices made wd blood r never payable elements think taxes whch even dont pay buy blood
1,1,0.1891111111111111,0.2592592592592592,49,0,0,0.2222222222222222,-0.0666666666666666,0,0,0,0,1,0,0.1595555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,homeless appeal week written back jim beam corflute pos.
1,0,0.1871249999999999,0.45,50,0,0,0.4567901234567901,-0.08,0,0,0,1,0,0,0.07775,0.09225,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saw ambulance made ford...not sure feel that. foundonroaddead
0,1,0.197875,0.4041666666666667,51,1,0,0.3055555555555555,0.019,1,0,0,1,1,0,-0.05875,0.076625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,long day work early back tomorrow ugh yay
0,0,0.0,0.3388888888888888,52,1,0,0.4814814814814814,0.0,0,0,0,0,0,0,-0.1633333333333333,-0.1633333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,havent gained weight.. eyes got fat
0,0,-0.1225,0.1916666666666666,53,0,0,0.2901234567901234,0.0,0,0,0,1,0,0,-0.12125,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,may 4th you??? dont get it!!! imnotanerd jokes
0,0,-0.09375,0.3458333333333333,54,1,0,0.2716049382716049,0.007625,0,0,0,1,0,0,-0.10625,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 worst things living spain heavy houses-for-sale-in--in-s… wabas
0,1,0.2258333333333333,0.3666666666666666,55,0,0,0.3415637860082304,0.0682499999999999,0,1,0,1,1,0,0.075,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,chances yankees make cc highest paid long man league end year? seriouslythough
1,0,0.0,0.1888888888888888,56,0,0,0.1700960219478738,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,received letter mail thanking us signing paperless statements savingtrees
0,0,0.3344615384615385,0.1282051282051282,57,0,0,0.1823361823361823,0.0124615384615384,0,1,1,1,1,0,0.3559230769230769,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,jeff gordon wins race itll really cherry top awesome day... nascar rainbowbaby boo
0,0,0.2027499999999999,0.3041666666666666,58,1,0,0.2345679012345679,0.09975,0,1,0,1,1,0,0.11325,-0.10625,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,schools closed neighborhoods followed detroitblight blame wonderful governors
0,0,0.0,0.3545454545454545,59,0,0,0.3681257014590347,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,im clear this...is white house correspondents dinner also called nerdprom? mediamentioneditathousandtimes
0,0,0.0294,0.1933333333333333,60,0,0,0.2222222222222222,0.0252,0,0,0,0,1,0,0.0628,-0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nice talking you.. like always
0,0,0.3196666666666666,0.1444444444444444,61,0,0,0.1481481481481481,-0.1766666666666666,0,0,0,1,1,0,0.2573333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,persona 4 sadest game ever persona
1,0,0.0085,0.3333333333333333,62,0,0,0.2592592592592592,0.0,0,0,0,1,1,0,0.024,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twitter dont even follow
0,0,0.2933333333333333,0.0555555555555555,63,0,0,0.0905349794238683,0.2866666666666667,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,youre fantastic person.
0,1,0.0455333333333333,0.1977777777777777,64,0,1,0.2584362139917695,-0.0586666666666666,0,0,0,0,0,0,-0.0203333333333333,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dont know im excited ap chem test tomorrow michael jacksons new album michael jackson died
1,0,-0.0038461538461538,0.0974358974358974,65,1,0,0.1196581196581196,0.0722307692307692,0,0,0,0,0,0,-0.153076923076923,0.0543846153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,anyone else c irony n fact racism obamas contribute 2 obesity children haters?
1,0,0.12625,0.2,66,0,0,0.228395061728395,0.0,1,1,0,0,1,0,0.1125,-0.1075,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,use word childish .... funny thing describes perfectly
0,1,0.0919,0.52,67,0,0,0.5728395061728394,0.0,0,0,0,0,0,0,0.0,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well hows guys day going right cause mines going spectacular
0,0,0.0,0.3166666666666666,68,0,0,0.191358024691358,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yea ezpass right sosmart
0,1,0.22625,0.1333333333333333,69,0,0,0.2469135802469135,0.19325,0,0,0,0,1,0,0.223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tell gonna great eveningnight.
0,0,0.0389166666666666,0.2694444444444445,70,0,0,0.3703703703703703,-0.0533333333333333,0,0,0,1,0,0,0.03925,-0.0141666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,die want go tour throwing eggs frank lloyd wright houses. terriblepersonideas wouldbefunnytho
0,0,0.4896666666666666,0.1222222222222222,71,0,0,0.2880658436213991,0.2226666666666666,0,0,0,0,1,0,0.4156666666666666,-0.1133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love supportive friends.
0,0,-0.26,0.1111111111111111,72,0,0,0.0576131687242798,-0.2799999999999999,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,missed 3. sucks!
0,1,0.0,0.1933333333333333,73,0,0,0.1753086419753086,0.0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mystery live life every day without parents micro managing backtolexington
0,0,0.1386153846153846,0.2692307692307692,74,0,0,0.3703703703703703,0.0725384615384615,0,0,0,0,1,0,0.1272307692307692,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,absolutely love theres suddenlink commercial cable messes up. way go suddenlink. great job
1,0,0.0,0.2066666666666666,75,0,0,0.1481481481481481,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014 john kerry sounds like 2004 conservatives calling kerry traitor.
0,0,0.0046666666666666,0.1527777777777777,76,1,0,0.1728395061728395,0.01525,0,0,0,1,1,0,-0.0676666666666666,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cant handle sarcasm aka im jerk actually doesnt even know means! period!....
0,1,0.18,0.5933333333333334,77,0,0,0.6962962962962962,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beauitful day go inside work
0,1,0.0,0.2333333333333333,78,0,0,0.191358024691358,0.0,0,0,0,0,1,0,0.1845,0.20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beautiful day study calculus!
0,0,0.0599166666666666,0.3916666666666666,79,0,0,0.3189300411522633,0.0739166666666666,0,0,0,0,0,0,0.0,0.0625833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tell made straight semester want wont believe till post pic grades fb
0,0,0.0,0.0416666666666666,80,0,0,0.1049382716049382,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,im soooooo offended tweet!
0,1,-0.1625,0.0791666666666666,81,0,0,0.0617283950617283,0.0,0,0,0,1,0,0,-0.1575,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tomorrow exactly like sunday.. homework homework homework!! whydoesmylifesuck
1,0,0.112375,0.1125,82,0,0,0.0833333333333333,0.0,0,0,0,0,1,0,0.1115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,congress distances able administrator actually distancing rahul gandhi
0,0,-0.1296666666666666,0.1444444444444444,83,1,1,0.2839506172839506,0.1515,0,0,0,1,0,0,-0.2966666666666667,0.1655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,us cargo pants strut know justsaying
0,0,0.0374375,0.4208333333333333,84,1,0,0.4382716049382715,0.0,0,0,0,1,1,0,0.003125,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh! got grounded coming home drunk? life must suck... mean feel bad cant go weekend legit
0,0,0.094625,0.125,85,1,0,0.2222222222222222,0.01225,0,0,0,1,1,0,-0.1035,-0.0422499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,love thing dont text back... freaking adorable! annoying
0,0,0.0,0.2083333333333333,86,0,0,0.3395061728395061,0.0,0,0,0,0,1,0,0.165,-0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,like damn thats respect
1,0,0.1523636363636363,0.3515151515151515,87,0,0,0.3973063973063973,0.0231818181818181,0,0,0,0,1,0,0.1777272727272727,-0.0118181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rt choose get college education make average money. u waisted time.
0,1,0.2968,0.62,88,0,0,0.419753086419753,0.045,1,0,0,0,1,0,0.0864,-0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,working weekend best thing ever
0,0,0.12325,0.1541666666666666,89,0,0,0.0833333333333333,0.0,0,0,1,0,1,0,0.10775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,middle grade author totally identify advice really dont
0,0,0.0846923076923076,0.1692307692307692,90,0,1,0.1690408357075023,0.0204615384615384,0,0,0,0,1,0,0.0825384615384615,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sonia advised modi read history know congress contribution transforming india since independence. true
1,0,0.1125,0.3208333333333333,91,0,0,0.25,0.0,0,1,0,0,1,0,0.1125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,lebron cramped cause heat. plays miami heat lolchildish!!irony!!!
0,0,0.1205454545454545,0.1363636363636363,92,0,1,0.1885521885521885,0.0,0,0,0,0,1,0,-0.0063636363636363,0.1549090909090909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,hoover wind tunnel ! ya.. know. im still awe one. -
0,0,-0.006,0.2866666666666666,93,0,0,0.2716049382716049,0.0,0,0,0,0,1,0,0.18,-0.198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youre cool post drunk are.
1,0,0.003,0.1875,94,1,0,0.1574074074074073,0.0,0,0,0,0,1,0,-0.1145,-0.10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,massive tractor trailer plantsafe back ripped two branches.
0,0,0.2,0.2199999999999999,95,0,0,0.1679012345679012,0.0,0,0,0,0,1,0,0.1824,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brushing dreads felt absolutely amazing
1,0,0.2228888888888889,0.2703703703703703,96,1,0,0.3593964334705075,0.1191111111111111,0,0,0,1,1,0,0.1161111111111111,-0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,difficult find sweet shop gurgaon find hundreds wine shop
0,0,0.185,0.0925925925925925,97,0,0,0.1124828532235939,0.0,0,0,0,1,1,0,0.1795555555555555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,praise floods neil adams superb tactics chelsea. tacticalgenius newchosenone
0,0,0.0375714285714285,0.419047619047619,98,1,0,0.4938271604938271,0.018,0,0,0,0,1,0,0.1577142857142857,0.2124285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,special thing get nice big blister heel!!!!
0,0,0.208,0.1095238095238095,99,1,0,0.1869488536155202,0.1541428571428571,0,0,1,1,1,0,0.1398571428571428,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,great talking im really happy me... sarcasm
1,0,0.1193571428571428,0.3285714285714285,100,1,0,0.4673721340388006,-0.0371428571428571,1,0,0,0,1,0,-0.0257857142857142,0.0468571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,funny hell europe constantly claims us prudish got fully uncensored stick truth got censored!
1,0,-0.1745454545454545,0.2727272727272727,101,1,0,0.2918069584736251,0.0254545454545454,0,0,0,1,1,0,-0.1429090909090909,-0.0154545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ive received spam life getting requests consent send messages pending casl.
1,0,-0.098,0.14,102,1,0,0.0888888888888888,0.0,0,0,0,1,0,0,-0.185,-0.087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ironically... 1st time ive ever swirl soft serve.... isuckatmakingicecreamcones oypzukskn2
1,0,0.1299166666666666,0.0722222222222222,103,0,0,0.0905349794238683,0.0095833333333333,0,0,0,1,1,0,0.1723333333333333,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uses netflixs non-existence 30000 illegal users showcase nzs thriving digital economy. internetparty
0,0,0.0838571428571428,0.319047619047619,104,0,0,0.2962962962962963,-0.1171428571428571,0,0,1,0,0,0,0.0807142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,really wanted come home let tell ya.
0,0,-0.26,0.1888888888888888,105,0,0,0.1234567901234567,-0.2799999999999999,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skins problems solved
0,0,0.0291428571428571,0.6333333333333333,106,0,0,0.4832451499118166,0.025,0,0,0,0,1,0,0.175,-0.0171428571428571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,best way solve problems run away right?
0,0,0.4121666666666666,0.1888888888888888,107,0,0,0.1687242798353909,-0.3066666666666666,0,1,0,1,1,0,0.4505,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,result years evolution. act accordingly philosophy
